date,home_team,away_team,winner,first_shooter,match_key,home_team.res,away_team.res,goal_diff,total_goals,abs_goal_diff,tournament,neutral,country,ninety_winner,match_type,goal_efficiency,early_goals,mid_goals,late_goals,extra_goals,total_team_goals,late_goal_ratio,early_goal_ratio,goal_momentum,draw_90,winner_is_ninety_winner,late_goal_shift,goals_penalty_ratio,big_tourney,match_intensity,home_confed,pressure_index,home_advantage,neutral_big_tourney,game_balance,year,decade,result_type,target_win_home
2004-12-03,Bahrain,Latvia,Bahrain,Colombia,2004-12-03 Bahrain Latvia,Bahrain,Latvia,0,4,0,Prime Minister's Cup,FALSE,Bahrain,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,AFC,0,1,0,1,2004,2000,draw,TRUE
2004-12-03,Finland,Oman,Oman,Colombia,2004-12-03 Finland Oman,Finland,Oman,0,0,0,Prime Minister's Cup,TRUE,Bahrain,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,0,0,1,2004,2000,draw,FALSE
2004-12-22,Ethiopia,Kenya,Ethiopia,Colombia,2004-12-22 Ethiopia Kenya,Ethiopia,Kenya,0,4,0,CECAFA Cup,FALSE,Ethiopia,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2004,2000,draw,TRUE
2004-12-24,Qatar,Oman,Qatar,Colombia,2004-12-24 Qatar Oman,Qatar,Oman,0,2,0,Gulf Cup,FALSE,Qatar,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2004,2000,draw,TRUE
2005-02-08,Cyprus,Austria,Cyprus,Colombia,2005-02-08 Cyprus Austria,Cyprus,Austria,0,2,0,Cyprus International Tournament,FALSE,Cyprus,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2005,2000,draw,TRUE
2005-02-09,Austria,Latvia,Latvia,Colombia,2005-02-09 Austria Latvia,Austria,Latvia,0,2,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,0,0,1,2005,2000,draw,FALSE
2005-02-27,Costa Rica,Honduras,Costa Rica,Colombia,2005-02-27 Costa Rica Honduras,Costa Rica,Honduras,0,2,0,UNCAF Cup,TRUE,Guatemala,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2005,2000,draw,TRUE
2005-04-16,Namibia,Botswana,Botswana,Colombia,2005-04-16 Namibia Botswana,Namibia,Botswana,0,2,0,COSAFA Cup,FALSE,Namibia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2005,2000,draw,FALSE
2005-05-15,Jersey,Guernsey,Guernsey,Colombia,2005-05-15 Jersey Guernsey,Jersey,Guernsey,0,6,0,Muratti Vase,FALSE,Jersey,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,Other,0,1,0,1,2005,2000,draw,FALSE
2005-06-26,Mexico,Argentina,Argentina,Mexico,2005-06-26 Mexico Argentina,Mexico,Argentina,0,2,0,Confederations Cup,TRUE,Germany,Draw,draw,2,0,0,0,1,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2005,2000,draw,FALSE
2005-07-17,South Africa,Panama,Panama,Panama,2005-07-17 South Africa Panama,South Africa,Panama,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2005,2000,draw,FALSE
2005-07-24,United States,Panama,United States,Panama,2005-07-24 United States Panama,United States,Panama,0,0,0,Gold Cup,FALSE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2005,2000,draw,TRUE
2005-07-28,Kuwait,United Arab Emirates,United Arab Emirates,Colombia,2005-07-28 Kuwait United Arab Emirates,Kuwait,United Arab Emirates,0,2,0,Friendly,TRUE,Switzerland,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2005,2000,draw,FALSE
2005-07-30,Egypt,United Arab Emirates,Egypt,Colombia,2005-07-30 Egypt United Arab Emirates,Egypt,United Arab Emirates,0,0,0,Friendly,TRUE,Switzerland,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2005,2000,draw,TRUE
2005-08-13,South Africa,Zambia,Zambia,Colombia,2005-08-13 South Africa Zambia,South Africa,Zambia,0,4,0,COSAFA Cup,FALSE,South Africa,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2005,2000,draw,FALSE
2005-08-15,Ukraine,Israel,Israel,Colombia,2005-08-15 Ukraine Israel,Ukraine,Israel,0,0,0,Friendly,FALSE,Ukraine,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,1,0,1,2005,2000,draw,FALSE
2005-11-16,Australia,Uruguay,Australia,Australia,2005-11-16 Australia Uruguay,Australia,Uruguay,1,1,1,FIFA World Cup qualification,FALSE,Australia,Australia,close,0.5,0,1,0,0,1,0,0,0,FALSE,TRUE,0,0.5,FALSE,0,AFC,0,1,0,0.5,2005,2000,close_win,TRUE
2005-12-10,Syria,Iraq,Iraq,Colombia,2005-12-10 Syria Iraq,Syria,Iraq,0,4,0,Friendly,TRUE,Qatar,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,AFC,0,0,0,1,2005,2000,draw,FALSE
2005-12-10,Zanzibar,Uganda,Zanzibar,Colombia,2005-12-10 Zanzibar Uganda,Zanzibar,Uganda,0,0,0,CECAFA Cup,TRUE,Rwanda,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2005,2000,draw,TRUE
2006-02-04,Nigeria,Tunisia,Nigeria,Nigeria,2006-02-04 Nigeria Tunisia,Nigeria,Tunisia,0,2,0,African Cup of Nations,TRUE,Egypt,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,CAF,1,0,1,1,2006,2000,draw,TRUE
2006-02-04,Cameroon,Ivory Coast,Ivory Coast,Cameroon,2006-02-04 Cameroon Ivory Coast,Cameroon,Ivory Coast,0,2,0,African Cup of Nations,TRUE,Egypt,Draw,draw,2,0,0,0,1,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CAF,1,0,1,1,2006,2000,draw,FALSE
2006-02-10,Egypt,Ivory Coast,Egypt,Egypt,2006-02-10 Egypt Ivory Coast,Egypt,Ivory Coast,0,0,0,African Cup of Nations,FALSE,Egypt,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,1,0,1,2006,2000,draw,TRUE
2006-02-28,Finland,Kazakhstan,Kazakhstan,Colombia,2006-02-28 Finland Kazakhstan,Finland,Kazakhstan,0,0,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,0,0,1,2006,2000,draw,FALSE
2006-03-01,Finland,Belarus,Finland,Colombia,2006-03-01 Finland Belarus,Finland,Belarus,0,4,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,UEFA,0,0,0,1,2006,2000,draw,TRUE
2006-04-29,Lesotho,Mozambique,Lesotho,Colombia,2006-04-29 Lesotho Mozambique,Lesotho,Mozambique,0,0,0,COSAFA Cup,FALSE,Lesotho,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2006,2000,draw,TRUE
2006-04-30,Mauritius,Mozambique,Mozambique,Colombia,2006-04-30 Mauritius Mozambique,Mauritius,Mozambique,0,0,0,COSAFA Cup,TRUE,Lesotho,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2006,2000,draw,FALSE
2006-05-21,Botswana,South Africa,Botswana,Colombia,2006-05-21 Botswana South Africa,Botswana,South Africa,0,0,0,COSAFA Cup,FALSE,Botswana,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2006,2000,draw,TRUE
2006-06-03,Northern Cyprus,Zanzibar,Northern Cyprus,Colombia,2006-06-03 Northern Cyprus Zanzibar,Northern Cyprus,Zanzibar,0,0,0,FIFI Wild Cup,TRUE,Germany,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2006,2000,draw,TRUE
2006-06-26,Switzerland,Ukraine,Ukraine,Ukraine,2006-06-26 Switzerland Ukraine,Switzerland,Ukraine,0,0,0,FIFA World Cup,TRUE,Germany,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2006,2000,draw,FALSE
2006-06-30,Germany,Argentina,Germany,Germany,2006-06-30 Germany Argentina,Germany,Argentina,0,2,0,FIFA World Cup,FALSE,Germany,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,UEFA,1,1,0,1,2006,2000,draw,TRUE
2006-07-01,England,Portugal,Portugal,Portugal,2006-07-01 England Portugal,England,Portugal,0,0,0,FIFA World Cup,TRUE,Germany,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2006,2000,draw,FALSE
2006-07-09,Italy,France,Italy,Italy,2006-07-09 Italy France,Italy,France,0,2,0,FIFA World Cup,TRUE,Germany,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,UEFA,1,0,1,1,2006,2000,draw,TRUE
2006-07-22,Namibia,Seychelles,Seychelles,Colombia,2006-07-22 Namibia Seychelles,Namibia,Seychelles,0,2,0,COSAFA Cup,FALSE,Namibia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2006,2000,draw,FALSE
2007-04-29,Mozambique,Zimbabwe,Mozambique,Colombia,2007-04-29 Mozambique Zimbabwe,Mozambique,Zimbabwe,0,0,0,COSAFA Cup,FALSE,Mozambique,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2007,2000,draw,TRUE
2007-05-06,Guernsey,Jersey,Jersey,Colombia,2007-05-06 Guernsey Jersey,Guernsey,Jersey,0,0,0,Muratti Vase,FALSE,Guernsey,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2007,2000,draw,FALSE
2007-05-26,Malawi,South Africa,South Africa,Colombia,2007-05-26 Malawi South Africa,Malawi,South Africa,0,0,0,COSAFA Cup,TRUE,Swaziland,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2007,2000,draw,FALSE
2007-05-26,Eswatini,Mauritius,Mauritius,Colombia,2007-05-26 Eswatini Mauritius,Eswatini,Mauritius,0,0,0,COSAFA Cup,FALSE,Swaziland,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2007,2000,draw,FALSE
2007-07-10,Uruguay,Brazil,Brazil,Brazil,2007-07-10 Uruguay Brazil,Uruguay,Brazil,0,4,0,Copa América,TRUE,Venezuela,Draw,draw,4,1,1,0,0,2,0,0.5,-1,TRUE,FALSE,-1,4,TRUE,4,CONMEBOL,1,0,1,1,2007,2000,draw,FALSE
2007-07-21,Japan,Australia,Japan,Australia,2007-07-21 Japan Australia,Japan,Australia,0,2,0,AFC Asian Cup,TRUE,Vietnam,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,AFC,1,0,1,1,2007,2000,draw,TRUE
2007-07-22,Iran,South Korea,South Korea,South Korea,2007-07-22 Iran South Korea,Iran,South Korea,0,0,0,AFC Asian Cup,TRUE,Malaysia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,AFC,1,0,1,1,2007,2000,draw,FALSE
2007-07-25,Iraq,South Korea,Iraq,South Korea,2007-07-25 Iraq South Korea,Iraq,South Korea,0,0,0,AFC Asian Cup,TRUE,Malaysia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,AFC,1,0,1,1,2007,2000,draw,TRUE
2007-07-28,South Korea,Japan,South Korea,South Korea,2007-07-28 South Korea Japan,South Korea,Japan,0,0,0,AFC Asian Cup,TRUE,Indonesia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,AFC,1,0,1,1,2007,2000,draw,TRUE
2007-07-29,Botswana,Angola,Botswana,Colombia,2007-07-29 Botswana Angola,Botswana,Angola,0,0,0,COSAFA Cup,FALSE,Botswana,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2007,2000,draw,TRUE
2007-08-18,Mauritius,Mayotte,Mayotte,Colombia,2007-08-18 Mauritius Mayotte,Mauritius,Mayotte,0,2,0,Indian Ocean Island Games,TRUE,Madagascar,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2007,2000,draw,FALSE
2007-08-18,Madagascar,Réunion,Réunion,Colombia,2007-08-18 Madagascar Réunion,Madagascar,Réunion,0,0,0,Indian Ocean Island Games,FALSE,Madagascar,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2007,2000,draw,FALSE
2007-10-24,South Africa,Zambia,South Africa,Colombia,2007-10-24 South Africa Zambia,South Africa,Zambia,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2007,2000,draw,TRUE
2008-05-05,Jersey,Guernsey,Jersey,Colombia,2008-05-05 Jersey Guernsey,Jersey,Guernsey,0,2,0,Muratti Vase,FALSE,Jersey,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2008,2000,draw,TRUE
2008-06-20,Croatia,Turkey,Turkey,Croatia,2008-06-20 Croatia Turkey,Croatia,Turkey,0,2,0,UEFA Euro,TRUE,Austria,Draw,draw,2,0,0,0,1,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,UEFA,1,0,1,1,2008,2000,draw,FALSE
2008-06-22,Spain,Italy,Spain,Spain,2008-06-22 Spain Italy,Spain,Italy,0,0,0,UEFA Euro,TRUE,Austria,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2008,2000,draw,TRUE
2008-07-27,Zambia,Zimbabwe,Zambia,Colombia,2008-07-27 Zambia Zimbabwe,Zambia,Zimbabwe,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2008,2000,draw,TRUE
2008-09-30,New Caledonia,Martinique,Martinique,Colombia,2008-09-30 New Caledonia Martinique,New Caledonia,Martinique,0,2,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2008,2000,draw,FALSE
2009-06-26,Provence,Sápmi,Sápmi,Colombia,2009-06-26 Provence Sápmi,Provence,Sápmi,0,8,0,Viva World Cup,TRUE,Italy,Draw,draw,8,0,0,0,0,1,0,0,0,TRUE,FALSE,0,8,FALSE,0,Other,0,0,0,1,2009,2000,draw,FALSE
2009-07-23,Costa Rica,Mexico,Mexico,Mexico,2009-07-23 Costa Rica Mexico,Costa Rica,Mexico,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,FALSE,0,CONCACAF,0,0,0,1,2009,2000,draw,FALSE
2009-10-28,Zimbabwe,South Africa,Zimbabwe,Colombia,2009-10-28 Zimbabwe South Africa,Zimbabwe,South Africa,0,2,0,COSAFA Cup,FALSE,Zimbabwe,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2009,2000,draw,TRUE
2010-01-25,Zambia,Nigeria,Nigeria,Zambia,2010-01-25 Zambia Nigeria,Zambia,Nigeria,0,0,0,African Cup of Nations,TRUE,Angola,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2010,2010,draw,FALSE
2010-05-21,Corsica,Gabon,Corsica,Colombia,2010-05-21 Corsica Gabon,Corsica,Gabon,0,2,0,Corsica Cup,FALSE,France,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2010,2010,draw,TRUE
2010-06-29,Paraguay,Japan,Paraguay,Paraguay,2010-06-29 Paraguay Japan,Paraguay,Japan,0,0,0,FIFA World Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2010,2010,draw,TRUE
2010-07-02,Uruguay,Ghana,Uruguay,Uruguay,2010-07-02 Uruguay Ghana,Uruguay,Ghana,0,2,0,FIFA World Cup,TRUE,South Africa,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CONMEBOL,1,0,1,1,2010,2010,draw,TRUE
2010-09-22,French Guiana,Mayotte,Mayotte,Colombia,2010-09-22 French Guiana Mayotte,French Guiana,Mayotte,0,4,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2010,2010,draw,FALSE
2010-09-23,Guadeloupe,New Caledonia,New Caledonia,Colombia,2010-09-23 Guadeloupe New Caledonia,Guadeloupe,New Caledonia,0,2,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2010,2010,draw,FALSE
2010-09-26,Guadeloupe,Tahiti,Tahiti,Colombia,2010-09-26 Guadeloupe Tahiti,Guadeloupe,Tahiti,0,2,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2010,2010,draw,FALSE
2010-09-29,New Caledonia,Tahiti,Tahiti,Colombia,2010-09-29 New Caledonia Tahiti,New Caledonia,Tahiti,0,2,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2010,2010,draw,FALSE
2010-10-02,Réunion,Martinique,Martinique,Colombia,2010-10-02 Réunion Martinique,Réunion,Martinique,0,0,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2010,2010,draw,FALSE
2011-01-25,Japan,South Korea,Japan,Japan,2011-01-25 Japan South Korea,Japan,South Korea,0,4,0,AFC Asian Cup,TRUE,Qatar,Draw,draw,4,0,1,0,1,2,0,0,0,TRUE,FALSE,0,4,TRUE,4,AFC,1,0,1,1,2011,2010,draw,TRUE
2011-02-08,Romania,Ukraine,Ukraine,Colombia,2011-02-08 Romania Ukraine,Romania,Ukraine,0,4,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,UEFA,0,0,0,1,2011,2010,draw,FALSE
2011-02-09,Sweden,Ukraine,Ukraine,Colombia,2011-02-09 Sweden Ukraine,Sweden,Ukraine,0,2,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,0,0,1,2011,2010,draw,FALSE
2011-05-08,Guernsey,Jersey,Jersey,Colombia,2011-05-08 Guernsey Jersey,Guernsey,Jersey,0,2,0,Muratti Vase,FALSE,Guernsey,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2011,2010,draw,FALSE
2011-06-08,Uruguay,Netherlands,Uruguay,Netherlands,2011-06-08 Uruguay Netherlands,Uruguay,Netherlands,0,2,0,Copa Confraternidad,FALSE,Uruguay,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONMEBOL,0,1,0,1,2011,2010,draw,TRUE
2011-06-18,Costa Rica,Honduras,Honduras,Costa Rica,2011-06-18 Costa Rica Honduras,Costa Rica,Honduras,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2011,2010,draw,FALSE
2011-06-19,Panama,El Salvador,Panama,Panama,2011-06-19 Panama El Salvador,Panama,El Salvador,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,FALSE,0,CONCACAF,0,0,0,1,2011,2010,draw,TRUE
2011-06-29,Saare County,Åland Islands,Åland Islands,Colombia,2011-06-29 Saare County Åland Islands,South Africa,Egypt,0,2,0,Friendly,NA,United States,Draw,draw,2,0,0,0,0,1,0,0,0,NA,NA,0,2,FALSE,0,Other,0,0,0,1,2011,2010,clear_win,FALSE
2011-06-30,Isle of Man,Menorca,Menorca,Colombia,2011-06-30 Isle of Man Menorca,Isle of Man,Menorca,0,4,0,Island Games,TRUE,England,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2011,2010,draw,FALSE
2011-07-12,Saint Lucia,Aruba,Saint Lucia,Colombia,2011-07-12 Saint Lucia Aruba,Saint Lucia,Aruba,2,6,2,FIFA World Cup qualification,FALSE,Saint Lucia,Saint Lucia,moderate,2,2,0,2,0,4,0.5,0.5,0,FALSE,TRUE,0,2,FALSE,0,Other,0,1,0,0.3333333333333333,2011,2010,moderate_win,TRUE
2011-07-16,Argentina,Uruguay,Uruguay,Argentina,2011-07-16 Argentina Uruguay,Argentina,Uruguay,0,2,0,Copa América,FALSE,Argentina,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,CONMEBOL,1,1,0,1,2011,2010,draw,FALSE
2011-07-17,Brazil,Paraguay,Paraguay,Brazil,2011-07-17 Brazil Paraguay,Brazil,Paraguay,0,0,0,Copa América,TRUE,Argentina,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2011,2010,draw,FALSE
2011-07-20,Paraguay,Venezuela,Paraguay,Paraguay,2011-07-20 Paraguay Venezuela,Paraguay,Venezuela,0,0,0,Copa América,TRUE,Argentina,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2011,2010,draw,TRUE
2011-08-11,Mayotte,Mauritius,Mauritius,Colombia,2011-08-11 Mayotte Mauritius,Mayotte,Mauritius,0,0,0,Indian Ocean Island Games,TRUE,Seychelles,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2011,2010,draw,FALSE
2011-08-13,Seychelles,Mauritius,Seychelles,Colombia,2011-08-13 Seychelles Mauritius,Seychelles,Mauritius,0,2,0,Indian Ocean Island Games,FALSE,Seychelles,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2011,2010,draw,TRUE
2012-02-05,Gabon,Mali,Mali,Gabon,2012-02-05 Gabon Mali,Gabon,Mali,0,2,0,African Cup of Nations,FALSE,Gabon,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,CAF,1,1,0,1,2012,2010,draw,FALSE
2012-02-12,Zambia,Ivory Coast,Zambia,Ivory Coast,2012-02-12 Zambia Ivory Coast,Zambia,Ivory Coast,0,0,0,African Cup of Nations,TRUE,Gabon,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2012,2010,draw,TRUE
2012-06-03,Finland,Latvia,Latvia,Finland,2012-06-03 Finland Latvia,Finland,Latvia,0,2,0,Baltic Cup,TRUE,Estonia,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,0,0,1,2012,2010,draw,FALSE
2012-06-17,Mozambique,Tanzania,Mozambique,Colombia,2012-06-17 Mozambique Tanzania,Mozambique,Tanzania,0,2,0,African Cup of Nations qualification,FALSE,Mozambique,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2012,2010,draw,TRUE
2012-06-24,England,Italy,Italy,Italy,2012-06-24 England Italy,England,Italy,0,0,0,UEFA Euro,TRUE,Ukraine,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2012,2010,draw,FALSE
2012-06-27,Portugal,Spain,Spain,Spain,2012-06-27 Portugal Spain,Portugal,Spain,0,0,0,UEFA Euro,TRUE,Ukraine,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2012,2010,draw,FALSE
2012-08-25,Alderney,Sealand,Sealand,Colombia,2012-08-25 Alderney Sealand,Alderney,Sealand,0,2,0,Friendly,FALSE,Alderney,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2012,2010,draw,FALSE
2012-09-02,India,Cameroon,India,Colombia,2012-09-02 India Cameroon,India,Cameroon,0,4,0,Nehru Cup,FALSE,India,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,1,0,1,2012,2010,draw,TRUE
2012-09-29,Réunion,Martinique,Réunion,Colombia,2012-09-29 Réunion Martinique,Réunion,Martinique,0,4,0,Coupe de l'Outre-Mer,TRUE,France,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2012,2010,draw,TRUE
2012-10-13,Uganda,Zambia,Zambia,Colombia,2012-10-13 Uganda Zambia,Uganda,Zambia,1,1,1,African Cup of Nations qualification,FALSE,Uganda,Uganda,close,0.5,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0.5,FALSE,0,CAF,0,1,0,0.5,2012,2010,close_win,FALSE
2012-11-21,Argentina,Brazil,Brazil,Argentina,2012-11-21 Argentina Brazil,Argentina,Brazil,1,3,1,Superclásico de las Américas,FALSE,Argentina,Argentina,close,1.5,0,0,0,0,1,0,0,0,FALSE,FALSE,0,1.5,FALSE,0,CONMEBOL,0,1,0,0.5,2012,2010,close_win,FALSE
